Datetime,open,high,low,close
2023-08-22 10:25:00+00:00,26041.07421875,26043.1015625,26038.912109375,26038.912109375
2023-08-22 10:30:00+00:00,26038.12890625,26038.12890625,26033.57421875,26033.57421875
2023-08-22 10:35:00+00:00,26035.21484375,26037.822265625,26031.755859375,26031.755859375
2023-08-22 10:40:00+00:00,26032.83203125,26033.396484375,26030.126953125,26033.396484375
2023-08-22 10:45:00+00:00,26035.55078125,26035.55078125,26027.640625,26027.640625
2023-08-22 10:50:00+00:00,26030.04296875,26031.525390625,26022.095703125,26022.095703125
2023-08-22 10:55:00+00:00,26019.642578125,26038.138671875,26019.642578125,26038.138671875
2023-08-22 11:00:00+00:00,26035.9921875,26042.626953125,26035.9921875,26042.626953125
2023-08-22 11:05:00+00:00,26045.02734375,26046.544921875,26037.765625,26037.765625
2023-08-22 11:10:00+00:00,26033.833984375,26033.837890625,26029.23828125,26029.23828125
2023-08-22 11:15:00+00:00,26028.087890625,26028.23046875,26026.52734375,26026.85546875
2023-08-22 11:20:00+00:00,26034.55078125,26036.71875,26034.55078125,26035.79296875
2023-08-22 11:25:00+00:00,26043.51171875,26055.732421875,26043.51171875,26055.732421875
2023-08-22 11:30:00+00:00,26057.953125,26057.953125,26039.1484375,26039.1484375
2023-08-22 11:35:00+00:00,26036.02734375,26036.02734375,26021.357421875,26027.8515625
2023-08-22 11:40:00+00:00,26028.001953125,26046.271484375,26028.001953125,26046.271484375
2023-08-22 11:45:00+00:00,26042.03515625,26042.03515625,26035.330078125,26035.330078125
2023-08-22 11:50:00+00:00,26037.546875,26045.060546875,26036.970703125,26042.5078125
2023-08-22 11:55:00+00:00,26043.54296875,26045.75,26036.72265625,26045.75
2023-08-22 12:00:00+00:00,26039.66015625,26051.091796875,26039.66015625,26051.091796875
2023-08-22 12:05:00+00:00,26051.07421875,26056.853515625,26040.29296875,26053.173828125
2023-08-22 12:10:00+00:00,26051.763671875,26057.451171875,26051.11328125,26057.451171875
2023-08-22 12:15:00+00:00,26056.02734375,26064.181640625,26056.02734375,26058.654296875
2023-08-22 12:20:00+00:00,26057.177734375,26063.287109375,26057.076171875,26057.23046875
2023-08-22 12:25:00+00:00,26057.17578125,26057.23046875,26056.3671875,26057.23046875
2023-08-22 12:30:00+00:00,26056.01953125,26072.427734375,26056.01953125,26072.427734375
2023-08-22 12:35:00+00:00,26074.6796875,26077.830078125,26074.212890625,26077.830078125
2023-08-22 12:40:00+00:00,26074.2890625,26087.7109375,26074.2890625,26087.7109375
2023-08-22 12:45:00+00:00,26089.677734375,26089.677734375,26074.34375,26089.13671875
2023-08-22 12:50:00+00:00,26085.087890625,26089.49609375,26070.625,26070.625
2023-08-22 12:55:00+00:00,26069.9609375,26069.9609375,26061.193359375,26061.193359375
2023-08-22 13:00:00+00:00,26035.892578125,26037.11328125,26023.4765625,26037.11328125
2023-08-22 13:05:00+00:00,26035.451171875,26045.064453125,26035.451171875,26038.869140625
2023-08-22 13:10:00+00:00,26038.62109375,26041.7421875,26028.560546875,26028.560546875
2023-08-22 13:15:00+00:00,26027.96484375,26027.96484375,26015.18359375,26015.18359375
2023-08-22 13:20:00+00:00,26010.03125,26026.921875,26010.029296875,26026.2578125
2023-08-22 13:25:00+00:00,26029.67578125,26029.67578125,26021.806640625,26021.806640625
2023-08-22 13:30:00+00:00,26014.798828125,26026.88671875,26001.6015625,26026.88671875
2023-08-22 13:35:00+00:00,26028.40625,26030.98046875,25996.140625,26030.98046875
2023-08-22 13:40:00+00:00,26031.73828125,26047.197265625,26029.87890625,26047.197265625
2023-08-22 13:45:00+00:00,26046.529296875,26046.529296875,26027.78125,26029.44140625
2023-08-22 13:50:00+00:00,26011.416015625,26011.416015625,25994.447265625,25994.447265625
2023-08-22 13:55:00+00:00,26002.037109375,26002.037109375,25980.755859375,25995.751953125
2023-08-22 14:00:00+00:00,25993.556640625,26030.61328125,25979.603515625,26030.61328125
2023-08-22 14:05:00+00:00,26028.546875,26028.546875,26004.4296875,26004.4296875
2023-08-22 14:10:00+00:00,26000.21484375,26022.71484375,25994.494140625,26022.71484375
2023-08-22 14:15:00+00:00,26021.197265625,26029.423828125,26002.47265625,26010.44140625
2023-08-22 14:20:00+00:00,26013.205078125,26033.92578125,26001.767578125,26001.767578125
2023-08-22 14:25:00+00:00,25998.892578125,26002.470703125,25998.892578125,25999.822265625
2023-08-22 14:30:00+00:00,25988.576171875,25988.576171875,25977.849609375,25977.849609375
2023-08-22 14:35:00+00:00,25976.94921875,26001.60546875,25976.94921875,25979.50390625
2023-08-22 14:40:00+00:00,25974.400390625,26006.775390625,25961.505859375,26006.775390625
2023-08-22 14:45:00+00:00,25996.560546875,26014.859375,25996.560546875,25997.384765625
2023-08-22 14:50:00+00:00,25992.869140625,26009.185546875,25988.521484375,26009.185546875
2023-08-22 14:55:00+00:00,25993.52734375,26005.83984375,25985.875,25985.875
2023-08-22 15:00:00+00:00,25984.541015625,25985.3515625,25983.61328125,25983.61328125
2023-08-22 15:05:00+00:00,25980.13671875,25980.13671875,25966.2421875,25971.830078125
2023-08-22 15:10:00+00:00,25969.333984375,26000.35546875,25966.701171875,25993.353515625
2023-08-22 15:15:00+00:00,25981.787109375,25997.953125,25973.935546875,25997.953125
2023-08-22 15:20:00+00:00,25992.189453125,26004.17578125,25992.189453125,25993.328125
2023-08-22 15:25:00+00:00,25991.041015625,26000.56640625,25989.9453125,25994.751953125
2023-08-22 15:30:00+00:00,25998.2578125,25998.2578125,25995.783203125,25997.767578125
2023-08-22 15:35:00+00:00,25996.150390625,25996.150390625,25987.5234375,25992.736328125
2023-08-22 15:40:00+00:00,25982.751953125,25982.751953125,25973.421875,25977.52734375
2023-08-22 15:45:00+00:00,25971.40234375,25971.40234375,25954.39453125,25967.02734375
2023-08-22 15:50:00+00:00,25959.447265625,25959.447265625,25933.544921875,25936.98828125
2023-08-22 15:55:00+00:00,25928.390625,25937.158203125,25928.275390625,25937.158203125
2023-08-22 16:00:00+00:00,25926.41796875,25929.8828125,25923.185546875,25929.8828125
2023-08-22 16:05:00+00:00,25918.712890625,25926.474609375,25911.947265625,25926.474609375
2023-08-22 16:10:00+00:00,25906.56640625,25906.56640625,25902.955078125,25902.955078125
2023-08-22 16:15:00+00:00,25883.91796875,25903.9296875,25864.4609375,25864.4609375
2023-08-22 16:20:00+00:00,25881.4921875,25882.384765625,25834.712890625,25854.26953125
2023-08-22 16:25:00+00:00,25853.009765625,25862.267578125,25826.552734375,25862.267578125
2023-08-22 16:30:00+00:00,25852.134765625,25861.0703125,25821.169921875,25821.169921875
2023-08-22 16:35:00+00:00,25832.98828125,25940.537109375,25832.98828125,25922.419921875
2023-08-22 16:40:00+00:00,25928.017578125,26011.6796875,25928.017578125,25999.060546875
2023-08-22 16:45:00+00:00,25969.62890625,25989.0703125,25948.013671875,25948.013671875
2023-08-22 16:50:00+00:00,25950.8359375,26019.501953125,25950.8359375,26014.4140625
2023-08-22 16:55:00+00:00,26024.310546875,26042.732421875,26009.1015625,26009.1015625
2023-08-22 17:00:00+00:00,26008.498046875,26020.759765625,25971.69140625,25971.69140625
2023-08-22 17:05:00+00:00,25964.70703125,25995.138671875,25964.70703125,25995.138671875
2023-08-22 17:10:00+00:00,25977.021484375,25977.021484375,25959.083984375,25962.9765625
2023-08-22 17:15:00+00:00,25958.15625,25958.15625,25896.369140625,25896.369140625
2023-08-22 17:20:00+00:00,25888.740234375,25913.236328125,25887.919921875,25891.212890625
2023-08-22 17:25:00+00:00,25893.625,25932.8984375,25893.625,25932.8984375
2023-08-22 17:30:00+00:00,25931.552734375,25931.552734375,25893.748046875,25893.748046875
2023-08-22 17:35:00+00:00,25894.29296875,25894.29296875,25833.94140625,25833.94140625
2023-08-22 17:40:00+00:00,25807.794921875,25812.3515625,25779.64453125,25779.64453125
2023-08-22 17:45:00+00:00,25756.625,25757.29296875,25737.955078125,25737.955078125
2023-08-22 17:50:00+00:00,25785.96875,25828.654296875,25783.796875,25826.63671875
2023-08-22 17:55:00+00:00,25807.7578125,25818.2265625,25784.47265625,25818.2265625
2023-08-22 18:00:00+00:00,25817.951171875,25848.9765625,25817.951171875,25848.9765625
2023-08-22 18:05:00+00:00,25835.384765625,25835.384765625,25807.7734375,25807.7734375
2023-08-22 18:10:00+00:00,25779.759765625,25812.34375,25779.759765625,25812.34375
2023-08-22 18:15:00+00:00,25820.517578125,25834.650390625,25811.529296875,25811.529296875
2023-08-22 18:20:00+00:00,25826.5546875,25849.232421875,25821.8671875,25849.232421875
2023-08-22 18:25:00+00:00,25837.939453125,25851.12109375,25837.939453125,25851.12109375
2023-08-22 18:30:00+00:00,25841.794921875,25924.677734375,25841.794921875,25924.677734375
2023-08-22 18:35:00+00:00,25932.62109375,25949.2734375,25923.318359375,25944.646484375
2023-08-22 18:40:00+00:00,25980.65234375,25980.65234375,25941.72265625,25941.72265625
2023-08-22 18:45:00+00:00,25935.9375,25935.9375,25901.224609375,25901.224609375
2023-08-22 18:50:00+00:00,25890.998046875,25900.365234375,25890.998046875,25894.3515625
2023-08-22 18:55:00+00:00,25893.017578125,25909.099609375,25893.017578125,25898.23828125
2023-08-22 19:00:00+00:00,25900.0859375,25905.33984375,25891.5859375,25898.40234375
2023-08-22 19:05:00+00:00,25900.919921875,25929.109375,25899.126953125,25929.109375
2023-08-22 19:10:00+00:00,25938.087890625,25938.087890625,25913.001953125,25930.318359375
2023-08-22 19:15:00+00:00,25932.33203125,25932.33203125,25898.9453125,25898.9453125
2023-08-22 19:20:00+00:00,25883.609375,25887.38671875,25877.560546875,25877.560546875
2023-08-22 19:25:00+00:00,25880.189453125,25880.189453125,25865.015625,25865.015625
2023-08-22 19:30:00+00:00,25859.044921875,25863.41796875,25856.646484375,25863.41796875
2023-08-22 19:35:00+00:00,25870.625,25870.625,25840.693359375,25840.693359375
2023-08-22 19:40:00+00:00,25842.44140625,25860.841796875,25842.44140625,25860.841796875
2023-08-22 19:45:00+00:00,25858.962890625,25858.962890625,25846.34375,25846.34375
2023-08-22 19:50:00+00:00,25839.533203125,25839.533203125,25811.412109375,25811.412109375
2023-08-22 19:55:00+00:00,25807.587890625,25807.587890625,25776.490234375,25776.490234375
2023-08-22 20:00:00+00:00,25772.4765625,25826.884765625,25772.4765625,25819.482421875
2023-08-22 20:05:00+00:00,25808.62890625,25829.421875,25808.62890625,25825.759765625
2023-08-22 20:10:00+00:00,25819.115234375,25826.748046875,25809.41015625,25823.8046875
2023-08-22 20:15:00+00:00,25818.908203125,25833.28515625,25818.908203125,25825.607421875
2023-08-22 20:20:00+00:00,25833.498046875,25833.498046875,25811.9765625,25832.11328125
2023-08-22 20:25:00+00:00,25833.376953125,25833.376953125,25825.55078125,25827.177734375
2023-08-22 20:30:00+00:00,25839.873046875,25848.61328125,25832.4140625,25848.61328125
2023-08-22 20:35:00+00:00,25834.671875,25834.671875,25820.15625,25820.15625
2023-08-22 20:40:00+00:00,25820.12890625,25820.951171875,25803.787109375,25812.373046875
2023-08-22 20:45:00+00:00,25817.845703125,25817.845703125,25811.71484375,25811.71484375
2023-08-22 20:50:00+00:00,25809.2578125,25809.814453125,25806.892578125,25809.814453125
2023-08-22 20:55:00+00:00,25825.701171875,25853.88671875,25825.701171875,25853.88671875
2023-08-22 21:00:00+00:00,25855.3125,25859.7578125,25849.421875,25849.421875
2023-08-22 21:05:00+00:00,25844.015625,25844.015625,25832.333984375,25833.060546875
2023-08-22 21:10:00+00:00,25830.943359375,25840.3828125,25830.927734375,25840.3828125
2023-08-22 21:15:00+00:00,25852.447265625,25884.447265625,25852.447265625,25884.447265625
2023-08-22 21:20:00+00:00,25881.25390625,25881.25390625,25866.6640625,25866.6640625
2023-08-22 21:25:00+00:00,25799.7265625,25799.7265625,25520.728515625,25529.53515625
2023-08-22 21:30:00+00:00,25628.87109375,25692.55859375,25612.26171875,25692.55859375
2023-08-22 21:35:00+00:00,25664.611328125,25664.611328125,25585.48828125,25591.251953125
2023-08-22 21:40:00+00:00,25589.478515625,25624.154296875,25589.478515625,25617.40234375
2023-08-22 21:45:00+00:00,25668.298828125,25693.61328125,25648.7734375,25688.30859375
2023-08-22 21:50:00+00:00,25686.837890625,25688.46875,25657.076171875,25668.345703125
2023-08-22 21:55:00+00:00,25661.46875,25661.46875,25620.4296875,25620.4296875
2023-08-22 22:00:00+00:00,25664.734375,25669.326171875,25643.771484375,25668.11328125
2023-08-22 22:05:00+00:00,25662.419921875,25662.419921875,25647.498046875,25647.498046875
2023-08-22 22:10:00+00:00,25650.103515625,25684.2734375,25650.103515625,25681.427734375
2023-08-22 22:15:00+00:00,25649.982421875,25683.978515625,25649.982421875,25683.978515625
2023-08-22 22:20:00+00:00,25677.783203125,25718.599609375,25677.783203125,25718.599609375
2023-08-22 22:25:00+00:00,25744.23828125,25757.015625,25738.8828125,25745.345703125
2023-08-22 22:30:00+00:00,25751.060546875,25771.93359375,25744.25,25752.54296875
2023-08-22 22:35:00+00:00,25754.841796875,25785.73828125,25754.841796875,25785.73828125
2023-08-22 22:40:00+00:00,25806.486328125,25813.078125,25802.29296875,25802.29296875
2023-08-22 22:45:00+00:00,25814.759765625,25828.05859375,25814.759765625,25826.150390625
2023-08-22 22:50:00+00:00,25808.029296875,25819.037109375,25806.283203125,25817.10546875
2023-08-22 22:55:00+00:00,25812.423828125,25829.568359375,25802.712890625,25802.712890625
2023-08-22 23:00:00+00:00,25798.6015625,25801.759765625,25787.771484375,25787.771484375
2023-08-22 23:05:00+00:00,25777.396484375,25804.689453125,25777.396484375,25804.689453125
2023-08-22 23:10:00+00:00,25820.7265625,25976.3046875,25820.7265625,25976.3046875
2023-08-22 23:15:00+00:00,25968.025390625,25968.025390625,25909.255859375,25909.255859375
2023-08-22 23:20:00+00:00,25931.76171875,25954.654296875,25931.76171875,25949.6484375
2023-08-22 23:25:00+00:00,25932.048828125,25932.048828125,25897.62109375,25897.62109375
2023-08-22 23:30:00+00:00,25904.46484375,25937.552734375,25894.45703125,25937.552734375
2023-08-22 23:35:00+00:00,25937.650390625,25986.189453125,25937.650390625,25986.189453125
2023-08-22 23:40:00+00:00,25986.896484375,26018.841796875,25986.896484375,25996.16015625
2023-08-22 23:45:00+00:00,26001.072265625,26001.072265625,25983.056640625,25983.056640625
2023-08-22 23:50:00+00:00,25992.861328125,26021.07421875,25992.861328125,26021.07421875
2023-08-22 23:55:00+00:00,26034.92578125,26034.92578125,26023.458984375,26032.548828125
2023-08-23 00:00:00+00:00,26040.474609375,26083.5078125,26026.173828125,26083.5078125
2023-08-23 00:05:00+00:00,26098.033203125,26121.494140625,26096.3359375,26112.732421875
2023-08-23 00:10:00+00:00,26105.58203125,26143.34375,26105.58203125,26143.34375
2023-08-23 00:15:00+00:00,26150.267578125,26160.783203125,26122.556640625,26122.556640625
2023-08-23 00:20:00+00:00,26116.35546875,26116.35546875,26092.681640625,26092.681640625
2023-08-23 00:25:00+00:00,26093.533203125,26093.533203125,26069.279296875,26071.4453125
2023-08-23 00:30:00+00:00,26077.71484375,26077.71484375,26053.814453125,26053.814453125
2023-08-23 00:35:00+00:00,26051.98046875,26055.796875,26046.74609375,26046.74609375
2023-08-23 00:40:00+00:00,26038.2578125,26073.01953125,26038.2578125,26073.01953125
2023-08-23 00:45:00+00:00,26072.828125,26075.697265625,26061.392578125,26061.392578125
2023-08-23 00:50:00+00:00,26050.59765625,26054.26953125,26036.720703125,26036.720703125
2023-08-23 00:55:00+00:00,26044.86328125,26044.86328125,26027.92578125,26027.92578125
2023-08-23 01:00:00+00:00,26027.44921875,26037.681640625,26023.970703125,26023.970703125
2023-08-23 01:05:00+00:00,26016.181640625,26016.181640625,26005.447265625,26005.447265625
2023-08-23 01:10:00+00:00,26004.580078125,26004.580078125,25990.29296875,25990.29296875
2023-08-23 01:15:00+00:00,25992.056640625,26008.357421875,25992.056640625,26003.984375
2023-08-23 01:20:00+00:00,26017.435546875,26017.435546875,26000.392578125,26000.392578125
2023-08-23 01:25:00+00:00,25999.91015625,26017.474609375,25999.91015625,26017.474609375
2023-08-23 01:30:00+00:00,26017.86328125,26033.224609375,26013.25,26033.224609375
2023-08-23 01:35:00+00:00,26035.322265625,26035.322265625,26016.171875,26016.171875
2023-08-23 01:40:00+00:00,26022.173828125,26046.267578125,26022.173828125,26046.267578125
2023-08-23 01:45:00+00:00,26045.828125,26066.13671875,26045.828125,26065.892578125
2023-08-23 01:50:00+00:00,26063.470703125,26063.470703125,26035.365234375,26035.365234375
2023-08-23 01:55:00+00:00,26034.615234375,26042.62890625,26034.615234375,26036.6328125
2023-08-23 02:00:00+00:00,26039.998046875,26065.080078125,26039.998046875,26065.080078125
2023-08-23 02:05:00+00:00,26061.03515625,26069.326171875,26051.322265625,26051.322265625
2023-08-23 02:10:00+00:00,26048.873046875,26048.873046875,26032.439453125,26032.439453125
2023-08-23 02:15:00+00:00,26029.083984375,26032.365234375,26024.939453125,26024.939453125
2023-08-23 02:20:00+00:00,26028.578125,26030.90234375,26022.927734375,26028.724609375
2023-08-23 02:25:00+00:00,26030.01171875,26034.82421875,26029.3984375,26034.82421875
2023-08-23 02:30:00+00:00,26034.57421875,26036.064453125,26025.81640625,26025.81640625
2023-08-23 02:35:00+00:00,26031.591796875,26059.53125,26031.591796875,26059.53125
2023-08-23 02:40:00+00:00,26052.064453125,26052.064453125,26036.263671875,26042.361328125
2023-08-23 02:45:00+00:00,26049.09375,26049.09375,26032.50390625,26032.50390625
2023-08-23 02:50:00+00:00,26035.2265625,26039.869140625,26035.103515625,26039.869140625
2023-08-23 02:55:00+00:00,26038.365234375,26038.365234375,26035.162109375,26035.162109375
2023-08-23 03:00:00+00:00,26032.7265625,26050.732421875,26032.7265625,26050.732421875
2023-08-23 03:05:00+00:00,26056.68359375,26058.625,26044.525390625,26044.525390625
2023-08-23 03:10:00+00:00,26041.5625,26041.5625,26031.041015625,26031.041015625
2023-08-23 03:15:00+00:00,26027.80859375,26031.837890625,26027.80859375,26031.794921875
2023-08-23 03:20:00+00:00,26030.181640625,26030.181640625,26015.05859375,26015.05859375
2023-08-23 03:25:00+00:00,26013.90234375,26013.90234375,26004.34375,26004.34375
2023-08-23 03:30:00+00:00,26003.841796875,26016.373046875,26002.810546875,26002.810546875
2023-08-23 03:35:00+00:00,25996.369140625,26009.154296875,25996.369140625,26002.98828125
2023-08-23 03:40:00+00:00,26000.36328125,26002.1484375,25995.630859375,25995.630859375
2023-08-23 03:45:00+00:00,25994.201171875,25999.642578125,25994.201171875,25995.27734375
2023-08-23 03:50:00+00:00,25992.91015625,25995.482421875,25992.08984375,25995.482421875
2023-08-23 03:55:00+00:00,25987.34375,25996.3203125,25985.392578125,25996.3203125
2023-08-23 04:00:00+00:00,25993.27734375,25993.27734375,25978.357421875,25978.357421875
2023-08-23 04:05:00+00:00,25976.783203125,25978.740234375,25970.39453125,25970.39453125
2023-08-23 04:10:00+00:00,25968.36328125,25974.794921875,25968.201171875,25972.888671875
2023-08-23 04:15:00+00:00,25974.12109375,25982.521484375,25974.12109375,25981.439453125
2023-08-23 04:20:00+00:00,25982.314453125,26006.857421875,25982.314453125,26006.857421875
2023-08-23 04:25:00+00:00,25998.9765625,26002.630859375,25996.03515625,25999.86328125
2023-08-23 04:30:00+00:00,26001.216796875,26001.755859375,25997.185546875,25997.185546875
2023-08-23 04:35:00+00:00,26014.1640625,26017.203125,26006.587890625,26008.810546875
2023-08-23 04:40:00+00:00,26015.998046875,26037.5859375,26015.998046875,26033.7265625
2023-08-23 04:45:00+00:00,26031.958984375,26031.958984375,26024.962890625,26030.865234375
2023-08-23 04:50:00+00:00,26044.87890625,26045.99609375,26039.029296875,26045.99609375
2023-08-23 04:55:00+00:00,26045.234375,26047.234375,26041.451171875,26043.666015625
2023-08-23 05:00:00+00:00,26039.34375,26039.369140625,26031.716796875,26031.716796875
2023-08-23 05:05:00+00:00,26035.533203125,26035.533203125,26024.15234375,26024.15234375
2023-08-23 05:10:00+00:00,26025.966796875,26030.76171875,26025.099609375,26028.912109375
2023-08-23 05:15:00+00:00,26029.052734375,26035.203125,26029.052734375,26033.169921875
2023-08-23 05:20:00+00:00,26028.4765625,26028.4765625,26013.90625,26014.486328125
2023-08-23 05:25:00+00:00,26011.091796875,26016.296875,26011.091796875,26013.267578125
2023-08-23 05:30:00+00:00,26012.51171875,26012.51171875,26004.435546875,26004.435546875
2023-08-23 05:35:00+00:00,26002.681640625,26004.046875,25990.765625,25990.765625
2023-08-23 05:40:00+00:00,25992.30078125,25997.05859375,25992.30078125,25997.05859375
2023-08-23 05:45:00+00:00,26004.67578125,26004.67578125,25993.224609375,25993.224609375
2023-08-23 05:50:00+00:00,25996.0859375,26010.349609375,25996.0859375,26010.349609375
2023-08-23 05:55:00+00:00,26016.427734375,26029.779296875,26016.427734375,26026.462890625
2023-08-23 06:00:00+00:00,26029.494140625,26036.744140625,26029.494140625,26034.40234375
2023-08-23 06:05:00+00:00,26035.0546875,26040.8828125,26034.001953125,26038.880859375
2023-08-23 06:10:00+00:00,26051.447265625,26064.099609375,26048.935546875,26064.099609375
2023-08-23 06:15:00+00:00,26059.865234375,26059.865234375,26045.234375,26056.58984375
2023-08-23 06:20:00+00:00,26057.525390625,26064.298828125,26057.525390625,26061.830078125
2023-08-23 06:25:00+00:00,26057.70703125,26058.158203125,26044.12109375,26044.12109375
2023-08-23 06:30:00+00:00,26037.126953125,26046.056640625,26032.943359375,26035.2265625
2023-08-23 06:35:00+00:00,26030.0625,26051.302734375,26030.0625,26051.302734375
2023-08-23 06:40:00+00:00,26041.955078125,26061.328125,26041.181640625,26061.328125
2023-08-23 06:45:00+00:00,26061.896484375,26142.279296875,26061.373046875,26142.279296875
2023-08-23 06:50:00+00:00,26155.927734375,26155.927734375,26121.34765625,26121.34765625
2023-08-23 06:55:00+00:00,26111.1796875,26111.1796875,26065.693359375,26065.693359375
2023-08-23 07:00:00+00:00,26054.00390625,26054.00390625,26033.361328125,26033.361328125
2023-08-23 07:05:00+00:00,26035.21875,26036.625,26033.185546875,26033.86328125
2023-08-23 07:10:00+00:00,26041.580078125,26059.921875,26038.900390625,26059.921875
2023-08-23 07:15:00+00:00,26062.30078125,26106.24609375,26062.30078125,26106.24609375
2023-08-23 07:20:00+00:00,26117.30078125,26117.30078125,26096.11328125,26096.11328125
2023-08-23 07:25:00+00:00,26094.40625,26099.0703125,26083.8125,26083.8125
2023-08-23 07:30:00+00:00,26091.076171875,26091.076171875,26058.9296875,26058.9296875
2023-08-23 07:35:00+00:00,26053.25390625,26053.25390625,26032.357421875,26035.927734375
2023-08-23 07:40:00+00:00,26032.822265625,26034.36328125,26012.419921875,26012.419921875
2023-08-23 07:45:00+00:00,26011.603515625,26042.353515625,26011.603515625,26042.353515625
2023-08-23 07:50:00+00:00,26042.75390625,26047.939453125,26042.11328125,26047.939453125
2023-08-23 07:55:00+00:00,26044.099609375,26045.2265625,26040.634765625,26045.2265625
2023-08-23 08:00:00+00:00,26047.333984375,26055.44140625,26047.333984375,26049.44921875
2023-08-23 08:05:00+00:00,26051.302734375,26058.140625,26041.376953125,26056.703125
2023-08-23 08:10:00+00:00,26054.517578125,26079.34375,26054.517578125,26078.984375
2023-08-23 08:15:00+00:00,26077.609375,26084.46484375,26060.16015625,26060.16015625
2023-08-23 08:20:00+00:00,26058.197265625,26065.064453125,26048.55859375,26048.55859375
2023-08-23 08:25:00+00:00,26054.515625,26055.955078125,26053.294921875,26053.294921875
2023-08-23 08:30:00+00:00,26052.765625,26052.765625,26041.578125,26049.015625
2023-08-23 08:35:00+00:00,26050.63671875,26058.33203125,26043.095703125,26043.095703125
2023-08-23 08:40:00+00:00,26039.224609375,26039.224609375,26032.169921875,26032.169921875
2023-08-23 08:45:00+00:00,26030.333984375,26030.333984375,26024.119140625,26024.119140625
2023-08-23 08:50:00+00:00,26033.703125,26036.353515625,26026.09375,26026.09375
2023-08-23 08:55:00+00:00,26021.87890625,26021.87890625,26014.51171875,26021.337890625
2023-08-23 09:00:00+00:00,26022.857421875,26029.08203125,26022.857421875,26025.9140625
2023-08-23 09:05:00+00:00,26029.505859375,26029.505859375,26014.04296875,26014.04296875
2023-08-23 09:10:00+00:00,26012.7109375,26022.583984375,26010.244140625,26022.583984375
2023-08-23 09:15:00+00:00,26026.08203125,26028.923828125,26013.373046875,26013.373046875
2023-08-23 09:20:00+00:00,26010.083984375,26010.083984375,26002.6796875,26004.62890625
2023-08-23 09:25:00+00:00,26016.203125,26016.400390625,26007.57421875,26016.400390625
2023-08-23 09:30:00+00:00,26024.162109375,26025.49609375,26014.41015625,26014.41015625
2023-08-23 09:35:00+00:00,26008.181640625,26024.408203125,26008.181640625,26024.408203125
2023-08-23 09:40:00+00:00,26022.8359375,26033.125,26022.216796875,26022.96484375
2023-08-23 09:45:00+00:00,26027.15234375,26033.158203125,26023.390625,26023.390625
2023-08-23 09:50:00+00:00,26024.2421875,26040.0703125,26024.2421875,26040.0703125
2023-08-23 09:55:00+00:00,26038.947265625,26038.947265625,26028.458984375,26028.458984375
2023-08-23 10:00:00+00:00,26027.708984375,26027.708984375,26017.189453125,26017.189453125
2023-08-23 10:05:00+00:00,26004.197265625,26004.197265625,25985.27734375,25985.27734375
2023-08-23 10:10:00+00:00,25993.640625,25997.236328125,25993.091796875,25997.236328125
2023-08-23 10:15:00+00:00,25992.51953125,25995.65625,25990.818359375,25990.818359375
2023-08-23 10:20:00+00:00,25991.748046875,25991.748046875,25983.19921875,25983.294921875
2023-08-23 10:25:00+00:00,25987.33203125,25993.55859375,25985.59375,25985.9453125
2023-08-23 10:30:00+00:00,25976.755859375,25983.91796875,25976.556640625,25983.91796875
2023-08-23 10:35:00+00:00,25983.486328125,25991.89453125,25983.486328125,25991.89453125
2023-08-23 10:40:00+00:00,25989.892578125,25999.630859375,25989.8515625,25999.630859375
2023-08-23 10:45:00+00:00,25999.734375,26002.423828125,25997.626953125,26002.423828125
2023-08-23 10:50:00+00:00,26005.859375,26007.201171875,25992.70703125,25992.70703125
2023-08-23 10:55:00+00:00,25985.279296875,25985.279296875,25955.431640625,25955.431640625
2023-08-23 11:00:00+00:00,25953.712890625,25958.298828125,25945.794921875,25945.794921875
2023-08-23 11:05:00+00:00,25944.44921875,25944.44921875,25906.87109375,25906.87109375
2023-08-23 11:10:00+00:00,25908.111328125,25942.734375,25908.111328125,25942.734375
2023-08-23 11:15:00+00:00,25927.603515625,25927.693359375,25910.35546875,25912.421875
2023-08-23 11:20:00+00:00,25930.29296875,25933.01953125,25923.794921875,25923.794921875
2023-08-23 11:25:00+00:00,25929.263671875,25933.66796875,25918.189453125,25918.189453125
2023-08-23 11:30:00+00:00,25914.826171875,25930.294921875,25911.244140625,25930.294921875
2023-08-23 11:35:00+00:00,25934.916015625,25934.916015625,25919.203125,25919.203125
2023-08-23 11:40:00+00:00,25923.4375,25936.537109375,25923.4375,25936.537109375
2023-08-23 11:45:00+00:00,25939.125,25939.125,25928.541015625,25929.310546875
2023-08-23 11:50:00+00:00,25928.255859375,25928.255859375,25920.3828125,25920.3828125
2023-08-23 11:55:00+00:00,25919.482421875,25929.24609375,25919.482421875,25929.24609375
2023-08-23 12:00:00+00:00,25925.388671875,25940.103515625,25920.41015625,25938.50390625
2023-08-23 12:05:00+00:00,25941.533203125,25948.28515625,25941.533203125,25943.068359375
2023-08-23 12:10:00+00:00,25942.85546875,25948.990234375,25942.84765625,25944.65625
2023-08-23 12:15:00+00:00,25935.306640625,25945.021484375,25935.306640625,25941.16015625
2023-08-23 12:20:00+00:00,25938.62890625,25938.62890625,25903.69140625,25903.69140625
2023-08-23 12:25:00+00:00,25908.9609375,25915.630859375,25900.33984375,25908.18359375
2023-08-23 12:30:00+00:00,25907.5,25909.9375,25898.98828125,25900.837890625
